date;day;month;year;survey;length;ptot;X;Y;long;lat;surveyF;id_newF;log_length;yearF;jd;mo;jd_s;survey_name
21/5/2017;21;5;2017;3;80;0;350878.9549;7637652.827;55.561825;-21.357062;3;52;4.382026635;2017;141;5;-0.549709659;2017-2019
16/5/2017;16;5;2017;3;80;1;365980.1048;7637589.396;55.707431;-21.358819;3;53;4.382026635;2017;136;5;-0.610069213;2017-2019
23/11/2017;23;11;2017;3;80;0;365980.1048;7637589.396;55.707431;-21.358819;3;53;4.382026635;2017;327;11;1.695665733;2017-2019
18/5/2018;18;5;2018;3;80;1;365980.1048;7637589.396;55.707431;-21.358819;3;53;4.382026635;2018;138;5;-0.585925392;2017-2019
21/2/2000;21;2;2000;1;120;1;365980.1048;7637589.396;55.707431;-21.358819;1;53;4.787491743;2000;52;2;-1.624109713;1997-2000
12/6/2019;12;6;2019;3;80;1;365980.1048;7637589.396;55.707431;-21.358819;3;53;4.382026635;2019;163;6;-0.284127624;2017-2019
23/5/2017;23;5;2017;3;80;0;373649.8924;7638293.582;55.7814426;-21.353011;3;54;4.382026635;2017;143;5;-0.525565838;2017-2019
28/11/2017;28;11;2017;3;80;0;373649.8924;7638293.582;55.7814426;-21.353011;3;54;4.382026635;2017;332;11;1.756025287;2017-2019
10/6/2018;10;6;2018;3;80;0;373649.8924;7638293.582;55.7814426;-21.353011;3;54;4.382026635;2018;161;6;-0.308271445;2017-2019
29/5/2018;29;5;2018;3;80;1;357149.7146;7639668.845;55.622459;-21.339359;3;55;4.382026635;2018;149;5;-0.453134374;2017-2019
28/11/2017;28;11;2017;3;80;0;357149.7146;7639668.845;55.622459;-21.339359;3;55;4.382026635;2017;332;11;1.756025287;2017-2019
27/5/2017;27;5;2017;3;80;1;357149.7146;7639668.845;55.622459;-21.339359;3;55;4.382026635;2017;147;5;-0.477278195;2017-2019
29/3/1998;29;3;1998;1;120;1;368200;7639646;55.72899717;-21.34040504;1;56;4.787491743;1998;88;3;-1.189520927;1997-2000
23/6/2010;23;6;2010;2;120;0;368200;7639646;55.72899717;-21.34040504;2;56;4.787491743;2010;174;6;-0.151336606;2009-2010
19/5/2017;19;5;2017;3;80;0;368200;7639646;55.72899717;-21.34040504;3;56;4.382026635;2017;139;5;-0.573853481;2017-2019
19/5/2019;19;5;2019;3;80;0;368200;7639646;55.72899717;-21.34040504;3;56;4.382026635;2019;139;5;-0.573853481;2017-2019
24/5/2017;24;5;2017;3;80;1;364883.8162;7640861.06;55.69712094;-21.32918457;3;57;4.382026635;2017;144;5;-0.513493927;2017-2019
1/12/2017;1;12;2017;3;80;0;364883.8162;7640861.06;55.69712094;-21.32918457;3;57;4.382026635;2017;335;12;1.792241019;2017-2019
10/6/2018;10;6;2018;3;80;1;364883.8162;7640861.06;55.69712094;-21.32918457;3;57;4.382026635;2018;161;6;-0.308271445;2017-2019
10/6/2018;10;6;2018;3;80;0;362362.494;7641235.218;55.67284399;-21.32561469;3;58;4.382026635;2018;161;6;-0.308271445;2017-2019
6/12/2017;6;12;2017;3;80;0;362362.494;7641235.218;55.67284399;-21.32561469;3;58;4.382026635;2017;340;12;1.852600573;2017-2019
9/6/2017;9;6;2017;3;80;1;362362.494;7641235.218;55.67284399;-21.32561469;3;58;4.382026635;2017;160;6;-0.320343356;2017-2019
11/6/2019;11;6;2019;3;80;0;362362.494;7641235.218;55.67284399;-21.32561469;3;58;4.382026635;2019;162;6;-0.296199534;2017-2019
27/5/2017;27;5;2017;3;80;1;357127;7641799;55.62241965;-21.32011621;3;59;4.382026635;2017;147;5;-0.477278195;2017-2019
21/6/2010;21;6;2010;2;120;2;357127;7641799;55.62241965;-21.32011621;2;59;4.787491743;2010;172;6;-0.175480427;2009-2010
10/6/2018;10;6;2018;3;80;1;360620;7641870;55.65609785;-21.31974738;3;60;4.382026635;2018;161;6;-0.308271445;2017-2019
5/1/1998;5;1;1998;1;120;1;360620;7641870;55.65609785;-21.31974738;1;60;4.787491743;1998;5;1;-2.191489517;1997-2000
29/3/1998;29;3;1998;1;120;0;360620;7641870;55.65609785;-21.31974738;1;60;4.787491743;1998;88;3;-1.189520927;1997-2000
28/11/2017;28;11;2017;3;80;0;360620;7641870;55.65609785;-21.31974738;3;60;4.382026635;2017;332;11;1.756025287;2017-2019
9/6/2017;9;6;2017;3;80;0;360620;7641870;55.65609785;-21.31974738;3;60;4.382026635;2017;160;6;-0.320343356;2017-2019
18/6/2009;18;6;2009;2;120;0;355488;7642249;55.6066583;-21.31592135;2;61;4.787491743;2009;169;6;-0.211696159;2009-2010
25/5/2017;25;5;2017;3;80;0;355488;7642249;55.6066583;-21.31592135;3;61;4.382026635;2017;145;5;-0.501422017;2017-2019
29/5/2019;29;5;2019;3;80;0;355488;7642249;55.6066583;-21.31592135;3;61;4.382026635;2019;149;5;-0.453134374;2017-2019
18/5/2019;18;5;2019;3;80;1;352472.9634;7642812.968;55.577644;-21.310584;3;62;4.382026635;2019;138;5;-0.585925392;2017-2019
18/6/2017;18;6;2017;3;80;0;352472.9634;7642812.968;55.577644;-21.310584;3;62;4.382026635;2017;169;6;-0.211696159;2017-2019
28/5/2017;28;5;2017;3;80;0;358969;7642900;55.64026795;-21.31031569;3;63;4.382026635;2017;148;5;-0.465206284;2017-2019
3/1/1998;3;1;1998;1;90;1;358969;7642900;55.64026795;-21.31031569;1;63;4.49980967;1998;3;1;-2.215633338;1997-2000
4/5/2010;4;5;2010;2;120;1;358969;7642900;55.64026795;-21.31031569;2;63;4.787491743;2010;124;5;-0.754932142;2009-2010
11/12/2017;11;12;2017;3;80;0;358969;7642900;55.64026795;-21.31031569;3;63;4.382026635;2017;345;12;1.912960126;2017-2019
16/6/2018;16;6;2018;3;80;0;358969;7642900;55.64026795;-21.31031569;3;63;4.382026635;2018;167;6;-0.235839981;2017-2019
05/6/2019;5;6;2019;3;80;1;358969;7642900;55.64026795;-21.31031569;3;63;4.382026635;2019;156;6;-0.368630999;2017-2019
30/5/2017;30;5;2017;3;80;0;363286.8411;7643882.559;55.68196855;-21.3017716;3;67;4.382026635;2017;150;5;-0.441062463;2017-2019
1/6/2017;1;6;2017;3;80;0;374506;7644082;55.79012647;-21.30078232;3;68;4.382026635;2017;152;6;-0.416918642;2017-2019
29/3/1998;29;3;1998;1;120;3;374506;7644082;55.79012647;-21.30078232;1;68;4.787491743;1998;88;3;-1.189520927;1997-2000
13/12/2017;13;12;2017;3;80;0;356307.6867;7645773.071;55.6148581;-21.28415485;3;69;4.382026635;2017;347;12;1.937103948;2017-2019
27/5/2017;27;5;2017;3;80;0;356307.6867;7645773.071;55.6148581;-21.28415485;3;69;4.382026635;2017;147;5;-0.477278195;2017-2019
9/6/2018;9;6;2018;3;80;1;356307.6867;7645773.071;55.6148581;-21.28415485;3;69;4.382026635;2018;160;6;-0.320343356;2017-2019
30/5/2017;30;5;2017;3;80;0;369020.0754;7646015.504;55.73739597;-21.28292823;3;70;4.382026635;2017;150;5;-0.441062463;2017-2019
14/12/2017;14;12;2017;3;80;0;374992;7646125;55.79496157;-21.28236084;3;71;4.382026635;2017;348;12;1.949175858;2017-2019
26/5/2017;26;5;2017;3;80;4;374992;7646125;55.79496157;-21.28236084;3;71;4.382026635;2017;146;5;-0.489350106;2017-2019
22/11/1998;22;11;1998;1;120;1;374992;7646125;55.79496157;-21.28236084;1;71;4.787491743;1998;326;11;1.683593823;1997-2000
29/7/2000;29;7;2000;1;30;2;374992;7646125;55.79496157;-21.28236084;1;71;3.401197382;2000;211;7;0.295324091;1997-2000
15/1/1999;15;1;1999;1;120;1;374992;7646125;55.79496157;-21.28236084;1;71;4.787491743;1999;15;1;-2.070770409;1997-2000
11/6/2018;11;6;2018;3;80;0;374992;7646125;55.79496157;-21.28236084;3;71;4.382026635;2018;162;6;-0.296199534;2017-2019
19/5/2019;19;5;2019;3;80;1;374992;7646125;55.79496157;-21.28236084;3;71;4.382026635;2019;139;5;-0.573853481;2017-2019
12/6/2019;12;6;2019;3;80;0;361052;7646531;55.66064392;-21.2776785;3;72;4.382026635;2019;163;6;-0.284127624;2017-2019
27/4/2010;27;4;2010;2;90;0;361052;7646531;55.66064392;-21.2776785;2;72;4.49980967;2010;117;4;-0.839435517;2009-2010
27/5/2017;27;5;2017;3;80;2;361052;7646531;55.66064392;-21.2776785;3;72;4.382026635;2017;147;5;-0.477278195;2017-2019
17/5/2018;17;5;2018;3;80;0;332876.1495;7647211.833;55.38919096;-21.26915129;3;73;4.382026635;2018;137;5;-0.597997302;2017-2019
15/12/2017;15;12;2017;3;80;0;332876.1495;7647211.833;55.38919096;-21.26915129;3;73;4.382026635;2017;349;12;1.961247769;2017-2019
9/6/2017;9;6;2017;3;80;0;332876.1495;7647211.833;55.38919096;-21.26915129;3;73;4.382026635;2017;160;6;-0.320343356;2017-2019
12/6/2017;12;6;2017;3;80;0;332876.1495;7647211.833;55.38919096;-21.26915129;3;73;4.382026635;2017;163;6;-0.284127624;2017-2019
15/12/1997;15;12;1997;1;120;0;352616.5827;7648248.386;55.5795;-21.2615;1;74;4.787491743;1997;349;12;1.961247769;1997-2000
2/6/2017;2;6;2017;3;80;0;352616.5827;7648248.386;55.5795;-21.2615;3;74;4.382026635;2017;153;6;-0.404846731;2017-2019
10/10/1998;10;10;1998;1;120;0;341355.4735;7648331.471;55.471;-21.2598;1;75;4.787491743;1998;283;10;1.164501662;1997-2000
10/11/1997;10;11;1997;1;110;0;341355.4735;7648331.471;55.471;-21.2598;1;75;4.700480366;1997;314;11;1.538730894;1997-2000
23/5/2017;23;5;2017;3;80;0;341355.4735;7648331.471;55.471;-21.2598;3;75;4.382026635;2017;143;5;-0.525565838;2017-2019
14/6/2017;14;6;2017;3;80;0;341355.4735;7648331.471;55.471;-21.2598;3;75;4.382026635;2017;165;6;-0.259983802;2017-2019
6/12/2017;6;12;2017;3;80;0;335493.7116;7649148.366;55.4146;-21.2519;3;76;4.382026635;2017;340;12;1.852600573;2017-2019
8/6/2010;8;6;2010;2;120;0;335493.7116;7649148.366;55.4146;-21.2519;2;76;4.787491743;2010;159;6;-0.332415267;2009-2010
14/11/1997;14;11;1997;1;120;0;335493.7116;7649148.366;55.4146;-21.2519;1;76;4.787491743;1997;318;11;1.587018537;1997-2000
5/6/2017;5;6;2017;3;80;0;335493.7116;7649148.366;55.4146;-21.2519;3;76;4.382026635;2017;156;6;-0.368630999;2017-2019
21/5/2018;21;5;2018;3;80;0;335493.7116;7649148.366;55.4146;-21.2519;3;76;4.382026635;2018;141;5;-0.549709659;2017-2019
2/6/2017;2;6;2017;3;80;0;360610;7648700;55.65656206;-21.25805229;3;77;4.382026635;2017;153;6;-0.404846731;2017-2019
30/11/2017;30;11;2017;3;80;0;360610;7648700;55.65656206;-21.25805229;3;77;4.382026635;2017;334;11;1.780169108;2017-2019
07/6/2019;7;6;2019;3;80;0;360610;7648700;55.65656206;-21.25805229;3;77;4.382026635;2019;158;6;-0.344487177;2017-2019
13/6/2017;13;6;2017;3;80;0;360610;7648700;55.65656206;-21.25805229;3;77;4.382026635;2017;164;6;-0.272055713;2017-2019
11/6/2018;11;6;2018;3;80;0;360610;7648700;55.65656206;-21.25805229;3;77;4.382026635;2018;162;6;-0.296199534;2017-2019
24/5/2017;24;5;2017;3;80;0;355749.1109;7649041.767;55.60975216;-21.25458536;3;78;4.382026635;2017;144;5;-0.513493927;2017-2019
11/6/2018;11;6;2018;3;80;0;363024.7884;7649025.281;55.67985721;-21.2552979;3;79;4.382026635;2018;162;6;-0.296199534;2017-2019
29/5/2017;29;5;2017;3;80;0;363024.7884;7649025.281;55.67985721;-21.2552979;3;79;4.382026635;2017;149;5;-0.453134374;2017-2019
29/11/2017;29;11;2017;3;80;0;363024.7884;7649025.281;55.67985721;-21.2552979;3;79;4.382026635;2017;333;11;1.768097198;2017-2019
16/5/2017;16;5;2017;3;80;1;343116;7649819;55.48810041;-21.24651737;3;80;4.382026635;2017;136;5;-0.610069213;2017-2019
10/6/2019;10;6;2019;3;80;1;343116;7649819;55.48810041;-21.24651737;3;80;4.382026635;2019;161;6;-0.308271445;2017-2019
16/12/1997;16;12;1997;1;120;0;343116;7649819;55.48810041;-21.24651737;1;80;4.787491743;1997;350;12;1.97331968;1997-2000
12/12/2017;12;12;2017;3;80;0;333214.8965;7650556.03;55.39278272;-21.23897833;3;81;4.382026635;2017;346;12;1.925032037;2017-2019
20/5/2018;20;5;2018;3;80;0;333214.8965;7650556.03;55.39278272;-21.23897833;3;81;4.382026635;2018;140;5;-0.56178157;2017-2019
4/6/2017;4;6;2017;3;80;0;333214.8965;7650556.03;55.39278272;-21.23897833;3;81;4.382026635;2017;155;6;-0.380702909;2017-2019
09/6/2019;9;6;2019;3;80;0;333214.8965;7650556.03;55.39278272;-21.23897833;3;81;4.382026635;2019;160;6;-0.320343356;2017-2019
27/11/2017;27;11;2017;3;80;0;374635.2049;7650816.994;55.79186858;-21.23995177;3;82;4.382026635;2017;331;11;1.743953376;2017-2019
13/6/2017;13;6;2017;3;80;1;374635.2049;7650816.994;55.79186858;-21.23995177;3;82;4.382026635;2017;164;6;-0.272055713;2017-2019
31/5/2018;31;5;2018;3;80;0;374635.2049;7650816.994;55.79186858;-21.23995177;3;82;4.382026635;2018;151;5;-0.428990552;2017-2019
26/5/2017;26;5;2017;3;80;3;374635.2049;7650816.994;55.79186858;-21.23995177;3;82;4.382026635;2017;146;5;-0.489350106;2017-2019
5/6/2017;5;6;2017;3;80;1;356470.2886;7651092.431;55.616874;-21.23611941;3;83;4.382026635;2017;156;6;-0.368630999;2017-2019
13/6/2017;13;6;2017;3;80;0;356470.2886;7651092.431;55.616874;-21.23611941;3;83;4.382026635;2017;164;6;-0.272055713;2017-2019
20/7/2000;20;7;2000;1;120;1;344133.0513;7651400.988;55.498044;-21.232316;1;84;4.787491743;2000;202;7;0.186676894;1997-2000
2/11/1997;2;11;1997;1;120;1;344133.0513;7651400.988;55.498044;-21.232316;1;84;4.787491743;1997;306;11;1.442155608;1997-2000
3/6/2017;3;6;2017;3;80;0;344133;7651401;55.49804351;-21.23231588;3;84;4.382026635;2017;154;6;-0.39277482;2017-2019
26/5/2017;26;5;2017;3;80;2;335799;7651440;55.41776227;-21.23122976;3;85;4.382026635;2017;146;5;-0.489350106;2017-2019
6/5/2009;6;5;2009;2;105;0;335799;7651440;55.41776227;-21.23122976;2;85;4.65396035;2009;126;5;-0.73078832;2009-2010
3/12/2017;3;12;2017;3;80;0;363593.5738;7653146.309;55.68566798;-21.21811546;3;87;4.382026635;2017;337;12;1.816384841;2017-2019
30/5/2017;30;5;2017;3;80;0;363593.5738;7653146.309;55.68566798;-21.21811546;3;87;4.382026635;2017;150;5;-0.441062463;2017-2019
13/6/2018;13;6;2018;3;80;0;363593.5738;7653146.309;55.68566798;-21.21811546;3;87;4.382026635;2018;164;6;-0.272055713;2017-2019
3/6/2017;3;6;2017;3;80;1;327924.5104;7653481.752;55.34211341;-21.21206099;3;88;4.382026635;2017;154;6;-0.39277482;2017-2019
21/11/2017;21;11;2017;3;80;1;327924.5104;7653481.752;55.34211341;-21.21206099;3;88;4.382026635;2017;325;11;1.671521912;2017-2019
5/6/2017;5;6;2017;3;80;1;327924.5104;7653481.752;55.34211341;-21.21206099;3;88;4.382026635;2017;156;6;-0.368630999;2017-2019
31/5/2018;31;5;2018;3;80;1;327924.5104;7653481.752;55.34211341;-21.21206099;3;88;4.382026635;2018;151;5;-0.428990552;2017-2019
13/6/2017;13;6;2017;3;80;0;356945.1557;7653384.358;55.62164142;-21.21545439;3;89;4.382026635;2017;164;6;-0.272055713;2017-2019
29/5/2018;29;5;2018;3;80;0;356945.1557;7653384.358;55.62164142;-21.21545439;3;89;4.382026635;2018;149;5;-0.453134374;2017-2019
31/12/1998;31;12;1998;1;35;0;354347;7653845;55.59665271;-21.21108735;1;90;3.555348061;1998;365;12;2.15439834;1997-2000
5/6/2017;5;6;2017;3;80;0;354347;7653845;55.59665271;-21.21108735;3;90;4.382026635;2017;156;6;-0.368630999;2017-2019
14/6/2019;14;6;2019;3;80;0;354347;7653845;55.59665271;-21.21108735;3;90;4.382026635;2019;165;6;-0.259983802;2017-2019
24/5/2017;24;5;2017;3;80;0;344569.3512;7654174.737;55.5025;-21.2073;3;91;4.382026635;2017;144;5;-0.513493927;2017-2019
15/6/2009;15;6;2009;2;120;0;344569.3512;7654174.737;55.5025;-21.2073;2;91;4.787491743;2009;166;6;-0.247911892;2009-2010
22/7/2000;22;7;2000;1;120;1;344569.3512;7654174.737;55.5025;-21.2073;1;91;4.787491743;2000;204;7;0.210820716;1997-2000
14/6/2019;14;6;2019;3;80;1;344569.3512;7654174.737;55.5025;-21.2073;3;91;4.382026635;2019;165;6;-0.259983802;2017-2019
05/6/2019;5;6;2019;3;80;0;331615;7654036;55.37771376;-21.20740046;3;92;4.382026635;2019;156;6;-0.368630999;2017-2019
24/5/2017;24;5;2017;3;80;1;331615;7654036;55.37771376;-21.20740046;3;92;4.382026635;2017;144;5;-0.513493927;2017-2019
7/5/2009;7;5;2009;2;120;0;331615;7654036;55.37771376;-21.20740046;2;92;4.787491743;2009;127;5;-0.718716409;2009-2010
3/6/2017;3;6;2017;3;80;0;360400.3752;7654040.17;55.65497971;-21.20979898;3;93;4.382026635;2017;154;6;-0.39277482;2017-2019
23/6/2019;23;6;2019;3;80;1;346460;7654980;55.52078331;-21.20018705;3;95;4.382026635;2019;174;6;-0.151336606;2017-2019
29/5/2017;29;5;2017;3;80;3;346460;7654980;55.52078331;-21.20018705;3;95;4.382026635;2017;149;5;-0.453134374;2017-2019
31/7/2000;31;7;2000;1;120;1;346460;7654980;55.52078331;-21.20018705;1;95;4.787491743;2000;213;7;0.319467912;1997-2000
8/6/2018;8;6;2018;3;80;0;337121;7655073;55.43084433;-21.19853542;3;96;4.382026635;2018;159;6;-0.332415267;2017-2019
30/5/2017;30;5;2017;3;80;0;337121;7655073;55.43084433;-21.19853542;3;96;4.382026635;2017;150;5;-0.441062463;2017-2019
20/1/1998;20;1;1998;1;60;0;337121;7655073;55.43084433;-21.19853542;1;96;4.094344562;1998;20;1;-2.010410856;1997-2000
11/12/2017;11;12;2017;3;80;0;337121;7655073;55.43084433;-21.19853542;3;96;4.382026635;2017;345;12;1.912960126;2017-2019
17/3/2000;17;3;2000;1;120;0;338916;7655460;55.44816881;-21.1951997;1;97;4.787491743;2000;77;3;-1.322311945;1997-2000
18/5/1998;18;5;1998;1;120;1;338916;7655460;55.44816881;-21.1951997;1;97;4.787491743;1998;138;5;-0.585925392;1997-2000
05/6/2019;5;6;2019;3;80;1;338916;7655460;55.44816881;-21.1951997;3;97;4.382026635;2019;156;6;-0.368630999;2017-2019
21/5/2017;21;5;2017;3;80;1;338916;7655460;55.44816881;-21.1951997;3;97;4.382026635;2017;141;5;-0.549709659;2017-2019
11/6/2017;11;6;2017;3;80;0;338916;7655460;55.44816881;-21.1951997;3;97;4.382026635;2017;162;6;-0.296199534;2017-2019
30/5/2017;30;5;2017;3;80;0;366374.8386;7656193.085;55.7127;-21.1908;3;98;4.382026635;2017;150;5;-0.441062463;2017-2019
2/7/1999;2;7;1999;1;120;0;366374.8386;7656193.085;55.7127;-21.1908;1;98;4.787491743;1999;183;7;-0.042689409;1997-2000
12/6/2017;12;6;2017;3;80;0;336349;7656253;55.42352218;-21.18780842;3;99;4.382026635;2017;163;6;-0.284127624;2017-2019
17/12/2017;17;12;2017;3;80;0;336349;7656253;55.42352218;-21.18780842;3;99;4.382026635;2017;351;12;1.985391591;2017-2019
30/5/2017;30;5;2017;3;80;0;336349;7656253;55.42352218;-21.18780842;3;99;4.382026635;2017;150;5;-0.441062463;2017-2019
8/6/2018;8;6;2018;3;80;0;336349;7656253;55.42352218;-21.18780842;3;99;4.382026635;2018;159;6;-0.332415267;2017-2019
9/12/1997;9;12;1997;1;90;0;330997;7656619;55.37201717;-21.1840141;1;100;4.49980967;1997;343;12;1.888816305;1997-2000
22/6/2019;22;6;2019;3;80;0;330997;7656619;55.37201717;-21.1840141;3;100;4.382026635;2019;173;6;-0.163408517;2017-2019
18/6/2017;18;6;2017;3;80;1;330997;7656619;55.37201717;-21.1840141;3;100;4.382026635;2017;169;6;-0.211696159;2017-2019
2/6/2017;2;6;2017;3;80;0;344726.3199;7656154.666;55.504192;-21.18943;3;101;4.382026635;2017;153;6;-0.404846731;2017-2019
19/6/2017;19;6;2017;3;80;0;355475.7076;7657159.299;55.60780575;-21.1812401;3;102;4.382026635;2017;170;6;-0.199624249;2017-2019
11/6/2018;11;6;2018;3;80;0;358839.9833;7657160.848;55.64020676;-21.18148986;3;103;4.382026635;2018;162;6;-0.296199534;2017-2019
4/6/2017;4;6;2017;3;80;0;358839.9833;7657160.848;55.64020676;-21.18148986;3;103;4.382026635;2017;155;6;-0.380702909;2017-2019
12/12/2017;12;12;2017;3;80;0;358839.9833;7657160.848;55.64020676;-21.18148986;3;103;4.382026635;2017;346;12;1.925032037;2017-2019
27/11/2017;27;11;2017;3;80;1;327475.5589;7657547.297;55.3382;-21.1753;3;104;4.382026635;2017;331;11;1.743953376;2017-2019
4/12/1997;4;12;1997;1;120;1;327475.5589;7657547.297;55.3382;-21.1753;1;104;4.787491743;1997;338;12;1.828456751;1997-2000
22/7/1998;22;7;1998;1;120;1;327475.5589;7657547.297;55.3382;-21.1753;1;104;4.787491743;1998;203;7;0.198748805;1997-2000
18/7/2000;18;7;2000;1;70;2;327475.5589;7657547.297;55.3382;-21.1753;1;104;4.248495242;2000;200;7;0.162533073;1997-2000
24/5/2017;24;5;2017;3;80;2;327475.5589;7657547.297;55.3382;-21.1753;3;104;4.382026635;2017;144;5;-0.513493927;2017-2019
28/5/2018;28;5;2018;3;80;0;327475.5589;7657547.297;55.3382;-21.1753;3;104;4.382026635;2018;148;5;-0.465206284;2017-2019
10/6/2017;10;6;2017;3;80;1;332756.4807;7657642.221;55.38906103;-21.17493486;3;105;4.382026635;2017;161;6;-0.308271445;2017-2019
21/5/2017;21;5;2017;3;80;1;332756.4807;7657642.221;55.38906103;-21.17493486;3;105;4.382026635;2017;141;5;-0.549709659;2017-2019
7/10/1998;7;10;1998;1;120;0;363364.443;7657386.106;55.6838;-21.1798;1;106;4.787491743;1998;280;10;1.12828593;1997-2000
18/6/2019;18;6;2019;3;80;0;363364.443;7657386.106;55.6838;-21.1798;3;106;4.382026635;2019;169;6;-0.211696159;2017-2019
30/11/2017;30;11;2017;3;80;0;363364.443;7657386.106;55.6838;-21.1798;3;106;4.382026635;2017;334;11;1.780169108;2017-2019
22/5/2017;22;5;2017;3;80;0;363364.443;7657386.106;55.6838;-21.1798;3;106;4.382026635;2017;142;5;-0.537637749;2017-2019
30/5/2018;30;5;2018;3;80;0;363364.443;7657386.106;55.6838;-21.1798;3;106;4.382026635;2018;150;5;-0.441062463;2017-2019
28/5/2017;28;5;2017;3;80;1;369865.8716;7658730.533;55.74651848;-21.16813133;3;108;4.382026635;2017;148;5;-0.465206284;2017-2019
16/6/2017;16;6;2017;3;80;0;369865.8716;7658730.533;55.74651848;-21.16813133;3;108;4.382026635;2017;167;6;-0.235839981;2017-2019
20/7/2000;20;7;2000;1;120;1;347944;7658926;55.53542786;-21.16466942;1;109;4.787491743;2000;202;7;0.186676894;1997-2000
25/1/1998;25;1;1998;1;120;1;347944;7658926;55.53542786;-21.16466942;1;109;4.787491743;1998;25;1;-1.950051302;1997-2000
09/6/2019;9;6;2019;3;80;1;347944;7658926;55.53542786;-21.16466942;3;109;4.382026635;2019;160;6;-0.320343356;2017-2019
24/5/2017;24;5;2017;3;80;1;347944;7658926;55.53542786;-21.16466942;3;109;4.382026635;2017;144;5;-0.513493927;2017-2019
26/5/2017;26;5;2017;3;80;0;337406.2651;7659364.479;55.434;-21.1598;3;110;4.382026635;2017;146;5;-0.489350106;2017-2019
12/6/2019;12;6;2019;3;80;0;337406.2651;7659364.479;55.434;-21.1598;3;110;4.382026635;2019;163;6;-0.284127624;2017-2019
23/6/2009;23;6;2009;2;120;0;337406.2651;7659364.479;55.434;-21.1598;2;110;4.787491743;2009;174;6;-0.151336606;2009-2010
5/3/2000;5;3;2000;1;120;1;337406.2651;7659364.479;55.434;-21.1598;1;110;4.787491743;2000;65;3;-1.467174874;1997-2000
31/5/2017;31;5;2017;3;80;0;374348.9868;7659579.374;55.78975579;-21.16077784;3;111;4.382026635;2017;151;5;-0.428990552;2017-2019
29/3/1998;29;3;1998;1;120;1;374348.9868;7659579.374;55.78975579;-21.16077784;1;111;4.787491743;1998;88;3;-1.189520927;1997-2000
8/10/1999;8;10;1999;1;120;2;374348.9868;7659579.374;55.78975579;-21.16077784;1;111;4.787491743;1999;281;10;1.140357841;1997-2000
14/6/2019;14;6;2019;3;80;0;374348.9868;7659579.374;55.78975579;-21.16077784;3;111;4.382026635;2019;165;6;-0.259983802;2017-2019
14/12/2017;14;12;2017;3;80;0;360167.3196;7659729.948;55.65320037;-21.15838563;3;112;4.382026635;2017;348;12;1.949175858;2017-2019
23/5/2017;23;5;2017;3;80;0;360167.3196;7659729.948;55.65320037;-21.15838563;3;112;4.382026635;2017;143;5;-0.525565838;2017-2019
16/6/1999;16;6;1999;1;120;1;328848;7660708;55.3517317;-21.14688281;1;113;4.787491743;1999;167;6;-0.235839981;1997-2000
4/6/2018;4;6;2018;3;80;1;328848;7660708;55.3517317;-21.14688281;3;113;4.382026635;2018;155;6;-0.380702909;2017-2019
10/6/2017;10;6;2017;3;80;0;328848;7660708;55.3517317;-21.14688281;3;113;4.382026635;2017;161;6;-0.308271445;2017-2019
06/6/2019;6;6;2019;3;80;0;328848;7660708;55.3517317;-21.14688281;3;113;4.382026635;2019;157;6;-0.356559088;2017-2019
2/12/2017;2;12;2017;3;80;0;328848;7660708;55.3517317;-21.14688281;3;113;4.382026635;2017;336;12;1.80431293;2017-2019
6/12/1997;6;12;1997;1;120;0;328848;7660708;55.3517317;-21.14688281;1;113;4.787491743;1997;340;12;1.852600573;1997-2000
18/7/2000;18;7;2000;1;120;1;328848;7660708;55.3517317;-21.14688281;1;113;4.787491743;2000;200;7;0.162533073;1997-2000
3/6/2017;3;6;2017;3;80;0;328848;7660708;55.3517317;-21.14688281;3;113;4.382026635;2017;154;6;-0.39277482;2017-2019
24/5/2017;24;5;2017;3;80;1;343520.2278;7660785.453;55.493;-21.1475;3;114;4.382026635;2017;144;5;-0.513493927;2017-2019
28/6/2010;28;6;2010;2;120;0;343520.2278;7660785.453;55.493;-21.1475;2;114;4.787491743;2010;179;6;-0.090977052;2009-2010
14/12/1997;14;12;1997;1;120;0;372462.8835;7661023.673;55.7717;-21.1476;1;115;4.787491743;1997;348;12;1.949175858;1997-2000
31/5/2017;31;5;2017;3;80;0;372462.8835;7661023.673;55.7717;-21.1476;3;115;4.382026635;2017;151;5;-0.428990552;2017-2019
14/6/2019;14;6;2019;3;80;0;372462.8835;7661023.673;55.7717;-21.1476;3;115;4.382026635;2019;165;6;-0.259983802;2017-2019
21/5/2017;21;5;2017;3;80;0;332737.5198;7662181.453;55.389322;-21.13393525;3;117;4.382026635;2017;141;5;-0.549709659;2017-2019
7/6/2017;7;6;2017;3;80;0;347807.427;7661994.1;55.53438549;-21.13694536;3;118;4.382026635;2017;158;6;-0.344487177;2017-2019
13/6/2017;13;6;2017;3;80;2;355257.9043;7662305.824;55.60614344;-21.13473532;3;119;4.382026635;2017;164;6;-0.272055713;2017-2019
23/5/2017;23;5;2017;3;80;0;338610;7662610;55.44589622;-21.13059285;3;120;4.382026635;2017;143;5;-0.525565838;2017-2019
12/6/2019;12;6;2019;3;80;4;338610;7662610;55.44589622;-21.13059285;3;120;4.382026635;2019;163;6;-0.284127624;2017-2019
